thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
43.2,5.98,2.8,3.41,-1.78,52.96,41.19,30.9,-4.52,27.31,8.27,6.21,-7.39,12.09,6.06,4.54,-14.68,3.29,2.02,1.51
43.79,6.26,3.24,3.71,-1.83,50.6,44.18,33.14,-4.37,25.51,8.87,6.65,-7.29,11.73,6.38,4.79,-14.32,3.45,2.02,1.51
44.3,5.63,3.64,3.94,-1.78,46.79,48.42,36.32,-4.12,23.2,9.59,7.19,-7.23,11.38,7.01,5.26,-14.15,3.66,2.04,1.53
44.46,5.84,4.14,4.1,-1.72,45.77,50.32,37.74,-4.01,22.57,10.23,7.67,-7.14,11.41,7.26,5.45,-13.9,3.94,2.04,1.53
44.71,5.55,5.87,4.18,-1.8,43.65,53.82,40.37,-4.04,20.81,11.21,8.41,-7.3,10.97,7.81,5.85,-13.74,4.23,2.04,1.53
44.78,5.56,7.16,4.27,-1.74,42.54,55.19,41.4,-4.05,19.98,11.52,8.64,-7.54,10.72,7.97,5.98,-13.84,4.53,2.05,1.54
44.9,7.03,12.1,4.33,-1.8,41.01,57.36,43.02,-4.09,18.82,12.22,9.17,-7.89,10.47,9.76,7.32,-13.84,5.38,2.06,1.54
44.34,8.13,17.35,4.33,-1.74,39.88,57.87,43.4,-4.07,18.26,12.33,9.24,-8.09,10.43,9.82,7.36,-13.58,5.74,2.06,1.55
43.47,5.75,14.82,4.3,-1.65,39.81,57.85,43.39,-4.03,18.4,12.48,9.36,-8.18,10.65,9.87,7.4,-13.64,5.81,2.06,1.55
43.67,7.6,15.5,4.09,-1.62,39.95,57.61,43.2,-3.93,18.74,12.79,9.59,-8.23,10.92,10.07,7.56,-13.88,5.83,2.17,1.63
43.81,9.77,15.44,3.98,-1.66,40.46,57.31,42.98,-3.94,19.31,12.77,9.58,-8.35,11.13,10.07,7.56,-14.02,5.84,2.36,1.77
43.78,10.8,13.68,3.91,-1.75,41.1,55.96,41.97,-4.02,19.89,12.74,9.55,-8.43,11.2,10.07,7.55,-14.14,5.61,2.38,1.79
43.4,9.94,10.98,3.71,-1.85,41.79,54.6,40.95,-4.04,20.39,12.43,9.32,-8.49,11.27,9.99,7.49,-14.27,5.35,2.4,1.8
42.85,10.89,10.92,3.54,-1.93,43.15,53.44,40.08,-4.18,21.19,12.08,9.06,-8.58,11.34,9.9,7.43,-14.43,4.77,2.4,1.8
41.64,9.32,8.25,2.45,-1.8,44.36,50.98,38.24,-4.26,21.84,11.7,8.77,-8.69,11.14,9.77,7.33,-14.9,3.74,2.44,1.83
40.34,8.65,7.17,2.07,-1.67,45.35,48.85,36.64,-4.24,22.29,11.3,8.47,-8.84,11.05,9.62,7.22,-15.19,2.84,2.46,1.85
38.45,9.65,6.84,1.97,-1.7,46.59,46.26,34.7,-4.17,22.79,10.99,8.24,-8.89,11.07,9.54,7.16,-15.28,2.42,2.46,1.85
37.39,9.9,6.05,1.97,-1.87,47.82,43.81,32.85,-4.25,23.45,10.72,8.04,-8.9,11.16,9.44,7.08,-15.36,2.16,2.46,1.85
35.91,10.8,5,1.99,-2.04,48.85,40.29,30.22,-4.38,24.38,10.43,7.82,-8.86,11.29,9.43,7.07,-15.33,1.85,2.46,1.85
35.08,11.02,5,2.64,-2.05,50.04,38.79,29.1,-4.53,25.41,10.27,7.7,-8.9,11.44,9.42,7.07,-15.33,1.65,2.49,1.87
34.71,10.44,5.06,2.64,-2.09,50.74,38.07,28.55,-4.61,25.89,10.19,7.65,-8.95,11.52,9.44,7.08,-15.38,1.61,2.54,1.91
34.23,9.41,5.28,2.63,-2.08,51.86,36.3,27.23,-4.68,26.66,10.14,7.6,-9,11.52,9.46,7.1,-15.44,1.44,2.59,1.95
34.2,7.94,5.73,2.49,-2,53.7,33.77,25.33,-4.77,27.71,10.06,7.55,-9.08,11.72,9.46,7.1,-15.57,1.27,2.65,1.98
34.38,7.64,6.08,2.23,-2,54.58,31.96,23.97,-4.79,28.26,9.94,7.45,-9.09,11.69,9.47,7.1,-15.66,1.05,2.67,2
34.88,7.52,6.34,2.01,-2.06,54.73,30.36,22.77,-4.87,28.18,9.72,7.29,-9.17,11.44,9.46,7.1,-15.73,0.84,2.68,2.01
37.08,8.72,6.5,2.07,-2,52.56,33.98,25.48,-4.98,26.94,9.5,7.12,-9.2,11.03,9.46,7.1,-15.65,0.83,2.68,2.01
39.88,9.47,6.34,2.28,-1.95,51.05,37.6,28.2,-4.95,26.08,9.36,7.02,-9.08,10.95,9.52,7.14,-15.27,1.27,2.68,2.01
40.47,8.9,5.65,3.04,-1.92,50.47,40.2,30.15,-4.87,25.75,9.36,7.02,-8.93,11.02,9.53,7.15,-15.04,1.64,2.68,2.01
41.31,8.47,4.96,4.05,-1.95,49.92,41.49,31.12,-4.86,25.33,9.38,7.04,-8.84,11.14,9.61,7.21,-14.67,2.23,2.68,2.01
42.09,8.74,4.85,4.59,-2,48.92,43.2,32.4,-4.9,24.55,9.64,7.23,-8.83,11.15,9.95,7.47,-14.17,2.87,2.68,2.01
43.39,8.15,5,6.08,-2,46.65,45.98,34.48,-4.79,22.93,10.25,7.68,-8.75,10.97,10.61,7.96,-13.87,3.4,2.73,2.04
44.34,7.56,5.69,7.27,-2.03,43.74,49.64,37.23,-4.73,20.96,10.84,8.13,-8.86,10.58,11.32,8.49,-13.75,3.71,2.75,2.06
44.72,7.38,6.04,7.26,-1.89,42.01,52.29,39.21,-4.65,20.03,11.55,8.66,-8.85,10.67,11.84,8.88,-13.67,4,2.77,2.07
45.04,8.26,7.42,7.25,-1.8,41.14,54.53,40.9,-4.59,19.46,12.18,9.14,-8.81,10.79,12.19,9.14,-13.57,4.45,2.77,2.07
45.27,7.62,8.98,6.93,-1.81,39.71,57.18,42.88,-4.66,18.35,12.91,9.69,-9.07,10.61,12.54,9.4,-13.47,5.2,2.77,2.07
45.24,6.28,11.43,6.49,-1.85,38.8,58.64,43.98,-4.74,17.56,13.45,10.09,-9.26,10.4,12.82,9.62,-13.49,5.64,2.77,2.07
45,5.78,12.34,6.06,-1.92,38.28,59.43,44.57,-4.79,17.16,14.01,10.51,-9.47,10.35,13.15,9.86,-13.53,5.93,2.78,2.08
44.96,6.3,13.43,5.83,-1.92,37.93,59.52,44.64,-4.8,16.94,14.13,10.6,-9.55,10.31,13.29,9.97,-13.58,6.07,2.81,2.11
45.05,9.19,14.43,5.16,-1.95,38.3,59.38,44.54,-4.73,17.47,14.29,10.72,-9.63,10.67,13.43,10.07,-13.72,6.15,2.86,2.14
44.28,9.9,12.89,4.8,-1.85,39,58.43,43.82,-4.6,18.78,14.26,10.7,-9.51,11.13,13.42,10.06,-13.87,5.96,2.89,2.17
42.94,10.16,10.79,3.94,-1.83,40.16,56.16,42.12,-4.62,19.92,13.98,10.49,-9.47,11.4,13.35,10.01,-14.16,5.51,2.96,2.22
42.5,9.83,9.37,3.69,-1.84,41.14,54.15,40.61,-4.67,20.63,13.36,10.02,-9.5,11.41,12.96,9.72,-14.42,4.81,3.01,2.26
42.62,9.93,7.82,3.63,-1.65,42.42,52.66,39.49,-4.64,22.64,12.72,9.54,-9.48,11.93,12.61,9.46,-14.69,4.14,3.01,2.26
42.3,10.93,7.16,3.63,-1.61,43.45,51.1,38.32,-4.63,23.4,12.35,9.26,-9.48,12.03,12.42,9.32,-14.88,3.64,3.01,2.26
41.97,11.68,6.16,3.64,-1.63,44.8,48.93,36.7,-4.8,24.35,11.77,8.83,-9.5,11.97,12.07,9.06,-15.19,2.9,3.01,2.26
41.89,11.83,5.25,3.7,-1.62,45.94,47.8,35.85,-4.84,24.97,11.52,8.64,-9.52,11.91,11.89,8.92,-15.33,2.4,3.01,2.26
41.78,11.96,4.32,3.69,-1.66,47.08,46.17,34.63,-4.92,25.71,11.15,8.36,-9.58,11.84,11.63,8.72,-15.5,2.07,3.01,2.26
41.46,12.3,3.94,3.69,-1.59,48.09,44.89,33.67,-5.01,26.13,11,8.25,-9.62,11.71,11.45,8.59,-15.59,1.8,3.01,2.26
41.01,12.83,3.63,3.65,-1.53,49.79,43.65,32.73,-5.09,26.87,10.89,8.17,-9.62,11.73,11.31,8.49,-15.66,1.58,3.02,2.26
40.62,12.75,3.5,3.65,-1.49,51.43,42.22,31.67,-5.18,27.74,10.86,8.15,-9.61,11.83,11.29,8.46,-15.75,1.45,3.03,2.27
40.34,11.99,3.36,3.65,-1.62,53.02,40.13,30.1,-5.19,28.52,10.84,8.13,-9.58,11.88,11.22,8.42,-15.83,1.36,3.04,2.28
39.05,10.52,3.3,3.66,-1.7,54.34,37.64,28.23,-5.11,29.13,10.8,8.1,-9.55,11.78,11.15,8.36,-15.8,1.19,3.05,2.29
37.36,7.86,3.33,3.63,-1.86,54.83,35.35,26.51,-4.99,29.3,10.67,8.01,-9.46,11.7,11.1,8.32,-15.61,1.27,3.05,2.29
36.29,5.21,3.43,3.57,-1.97,55.21,33.15,24.86,-4.93,29.12,10.55,7.92,-9.4,11.68,11.06,8.3,-15.4,1.43,3.05,2.29
35.79,2.85,3.85,3.23,-2.01,55.12,31.55,23.66,-4.88,28.65,10.07,7.55,-9.28,11.5,11.05,8.29,-15.19,1.52,3.05,2.29
38.59,6.22,4.51,2.56,-1.99,54.42,33.05,24.79,-4.99,28.5,9.76,7.32,-9.19,11.59,11.04,8.28,-15.04,1.66,3.03,2.27
40.3,7.97,4.44,2.67,-1.89,53.1,36.75,27.56,-5.02,27.64,9.77,7.33,-9.03,11.47,11.04,8.28,-14.74,1.84,3.03,2.27
40.9,7.62,4.3,2.96,-1.83,52.3,38.58,28.93,-4.95,27.21,9.83,7.37,-8.78,11.74,11.06,8.29,-14.31,2.31,3.03,2.27
41.77,8.26,3.53,4.64,-1.87,51.42,41.69,31.27,-4.89,26.81,10.31,7.73,-8.55,11.75,11.15,8.36,-13.84,2.75,3.03,2.27
42.26,8.57,3.44,5.15,-1.84,51.36,42.27,31.7,-4.86,26.76,10.52,7.89,-8.44,11.95,11.22,8.41,-13.66,3.07,3.03,2.27
43.28,9,3.35,7.34,-1.81,50.46,44.27,33.2,-4.76,26.47,11.19,8.4,-8.21,12.2,11.56,8.67,-13.26,3.64,3.03,2.27
44.02,8.53,3.08,8.37,-1.74,48.76,46.37,34.78,-4.67,25.5,11.71,8.78,-8.04,12.25,11.97,8.98,-13.05,3.91,3.04,2.28
44.96,7.75,3.06,8.37,-1.73,45.76,49.79,37.34,-4.57,23.65,12.12,9.09,-7.99,11.9,12.17,9.13,-12.84,4.24,3.05,2.29
45.05,6.98,3.08,8.34,-1.65,45.04,51.7,38.78,-4.56,23.07,12.54,9.41,-8.07,11.9,12.37,9.27,-12.71,4.59,3.06,2.29
45.19,6.74,3.13,8.03,-1.65,44.31,54.11,40.58,-4.49,22.53,13.4,10.05,-8.02,12.13,12.72,9.54,-12.6,4.95,3.07,2.3
45.41,6.64,3.87,7.53,-1.62,42.88,56.1,42.08,-4.45,21.43,14.31,10.73,-8.14,12.06,13.25,9.94,-12.6,5.17,3.06,2.29
45.67,6.49,4.6,7.49,-1.63,42.07,56.78,42.58,-4.45,20.82,14.46,10.84,-8.24,11.85,13.34,10.01,-12.63,5.28,3.05,2.29
45.87,6.14,5.56,7.47,-1.61,40.86,58.22,43.67,-4.41,19.52,14.86,11.14,-8.3,11.51,13.5,10.13,-12.59,5.64,3.05,2.29
45.85,5.89,6.2,7.47,-1.58,40,58.6,43.95,-4.36,18.85,15.04,11.28,-8.38,11.13,13.6,10.2,-12.59,5.76,3.04,2.28
46.29,7.88,11.72,7.46,-1.36,38.42,60.07,45.05,-4.31,17.56,15.48,11.61,-8.52,10.55,13.75,10.31,-12.71,6.05,3.03,2.27
45.86,7.47,12.44,7.42,-1.34,37.65,61.29,45.97,-4.31,16.99,15.79,11.84,-8.68,10.52,13.87,10.4,-12.71,6.5,2.96,2.22
45.25,7.81,15.2,7.39,-1.38,37.34,61.86,46.4,-4.26,16.83,15.8,11.85,-8.89,10.68,13.86,10.4,-12.86,6.98,2.93,2.2
45.15,8.27,15.97,7.34,-1.47,37.47,61.76,46.32,-4.3,16.8,15.79,11.84,-9.03,10.73,13.86,10.4,-12.96,7.15,2.91,2.18
44.42,7.55,16.31,6.82,-1.5,37.45,61.53,46.15,-4.29,16.96,15.71,11.78,-9.14,10.91,13.73,10.3,-12.98,7.36,2.89,2.17
44.18,9.44,16.09,6.82,-1.56,37.56,60.24,45.18,-4.33,17.12,15.51,11.64,-9.26,10.95,13.6,10.2,-13.16,7.2,2.87,2.15
44.27,11.74,14.23,6.73,-1.62,38.08,59.7,44.78,-4.32,18.04,15.36,11.52,-9.25,11.39,13.52,10.14,-13.25,7.12,2.87,2.15
43.97,11.02,10.94,6.44,-1.68,39.16,58.97,44.23,-4.36,18.71,15.22,11.41,-9.26,11.42,13.47,10.1,-13.33,6.68,2.87,2.15
43.5,11.36,10.47,5.87,-1.8,40.64,57.23,42.92,-4.43,19.8,14.85,11.13,-9.21,11.59,13.39,10.04,-13.52,6.06,2.88,2.16
42.37,10.27,7.71,4.57,-1.86,41.93,55.16,41.37,-4.49,20.88,14.46,10.84,-9.15,11.58,13.31,9.98,-13.8,5.15,2.91,2.18
41.35,10.2,6.48,3.63,-1.85,43.44,52.56,39.42,-4.53,21.96,13.8,10.35,-9.17,11.46,13.13,9.85,-14.18,3.95,2.95,2.21
40.71,10.78,5.64,3.49,-1.82,44.19,51.47,38.61,-4.55,22.55,13.56,10.17,-9.2,11.36,13.04,9.78,-14.39,3.41,2.97,2.23
40.45,11.47,5.01,3.49,-1.71,44.5,50.53,37.9,-4.62,23.11,13.33,10,-9.22,11.54,12.93,9.69,-14.5,3.22,2.96,2.22
41.18,11.7,4,3.52,-1.7,45.09,49.47,37.1,-4.95,24.21,12.95,9.71,-9.97,10.68,12.15,9.11,-16.34,4.15,2.91,2.18
42.43,11.3,3.5,3.94,-1.46,45.51,49.8,37.35,-5.37,23.98,12.45,9.34,-11.68,7.05,9.63,7.22,-23.57,-2.19,2.17,1.62
42.94,11.36,3.51,4.51,-1.27,45.78,49.46,37.1,-5.44,23.22,11.57,8.68,-12.09,4.71,6.67,5,-25.91,-5.59,1.9,1.42
44.17,12.77,3.68,4.88,-0.91,46.84,48.37,36.28,-5.46,20.92,10.6,7.95,-12.82,-1.44,4.7,3.53,-30.9,-13.17,1.77,1.32
45.15,13.57,3.81,5.09,-0.61,47.39,47.75,35.82,-5.47,18.75,10.18,7.64,-13.57,-6.48,4.46,3.35,-33.8,-16.91,1.68,1.26
45.51,12.78,4.21,5.72,0.2,47.06,44.16,33.12,-5.45,13.75,9.12,6.84,-14.88,-12.32,3.57,2.68,-36.43,-19.69,1.6,1.2
45.61,12.96,5,5.81,0.46,47.68,43.19,32.39,-5.39,13.72,8.05,6.04,-15.69,-11.8,2.96,2.22,-36.33,-18.77,1.35,1.01
45.37,12.12,5.17,5.8,0.41,48.08,39.57,29.68,-5.54,14.28,7.18,5.39,-15.9,-10.77,2.57,1.92,-36.12,-17.69,1.2,0.9
45.31,11.46,5.15,5.74,0.35,48.24,38.5,28.88,-5.54,14.71,6.88,5.16,-15.79,-9.23,2.33,1.75,-35.89,-16.95,1.11,0.83
45.16,11.16,5.1,5.66,0.31,48.18,38.27,28.7,-5.56,15.13,6.88,5.16,-15.55,-7.84,2.17,1.63,-35.44,-16.14,1.09,0.82
44.97,10.4,4.76,5.34,0.23,48.1,38.32,28.74,-5.62,16.58,6.89,5.16,-14.87,-5.3,2.08,1.56,-34.8,-14.99,1.09,0.82
44.66,10.26,4.51,5.26,0.11,47.98,38.88,29.16,-5.71,21.45,7.45,5.59,-13.33,1.7,2.18,1.63,-34.51,-15.74,1.09,0.82
44.81,9.76,4.27,5.17,0,48.38,39.97,29.98,-5.72,27.61,8.02,6.01,-11.83,5.95,2.4,1.8,-34.2,-15.75,1.19,0.89
44.85,9.54,4.27,5.16,-0.13,48.59,41.07,30.8,-5.72,28.2,9.34,7.01,-11.5,7.48,3.53,2.65,-33.38,-13.71,1.29,0.96
45.02,8.71,4.33,5.14,-0.23,48.81,43.42,32.57,-5.77,29.22,11.53,8.65,-11.6,10.57,4.89,3.67,-31.77,-9.59,1.34,1
45.06,9.18,5.02,5.12,-0.3,48.99,43.9,32.93,-5.89,30.35,12.94,9.71,-11.89,13.4,5.35,4.01,-30.95,-6.44,1.43,1.07
45.44,9,5.87,5.09,-0.59,49.61,43.65,32.74,-6.54,33.53,12.92,9.69,-13.26,21.01,5.24,3.93,-29.97,0,1.45,1.09
45.56,10.82,7.57,5.09,-0.65,49.92,43.61,32.71,-6.55,33.18,12.89,9.67,-13.57,20.15,4.56,3.42,-30.34,-0.74,1.45,1.09
45.79,10.5,7.72,4.96,-0.68,49.85,42.67,32,-6.52,33.17,12.07,9.05,-13.44,20.17,3.74,2.8,-29.6,-0.77,1.35,1.01
45.83,10.36,7.58,4.86,-0.7,49.62,42.11,31.58,-6.27,32.46,11.65,8.74,-13.09,19.82,3.72,2.79,-28.79,-0.23,1.33,1
45.78,10.05,7.14,4.75,-0.71,49.35,41.93,31.45,-6.25,32.6,11.36,8.52,-13.3,20.01,3.61,2.71,-28.04,0.53,1.33,1
45.72,9.91,7.06,4.73,-0.74,49.06,41.82,31.37,-6.36,31.23,10.8,8.1,-13.57,17.75,3.04,2.28,-28.11,-0.26,1.28,0.96
45.67,9.79,6.95,4.73,-0.78,48.74,41.81,31.36,-6.36,30.7,10.14,7.6,-13.57,16.82,2.52,1.89,-28.2,-1,1.25,0.94
45.53,9.48,6.57,4.73,-0.78,48.36,41.66,31.24,-6.27,30.36,9.51,7.14,-13.29,16.47,2.41,1.81,-27.4,-1.29,1.23,0.92
45.4,8.85,6.22,4.72,-0.82,48.14,41.69,31.27,-6.21,30.35,9.36,7.02,-13.4,16.85,2.39,1.79,-26.95,-0.83,1.22,0.92
45.29,8.49,5.83,4.69,-0.88,48.01,41.76,31.32,-6.21,30.55,9.2,6.9,-13.4,17.27,2.36,1.77,-26.12,-0.37,1.21,0.91
45.09,8.55,5.69,4.49,-1.12,47.82,42.51,31.88,-6.07,30.6,9.13,6.85,-13.13,17.22,2.3,1.73,-25.23,0.15,1.21,0.91
44.86,8.82,5.68,4.36,-1.22,47.67,43.14,32.36,-6.06,30.53,9.13,6.85,-13.11,16.87,2.21,1.65,-25.08,0.1,1.21,0.91
44.24,10.54,5.52,4.36,-1.02,48.52,42.96,32.22,-6.09,31.09,9.15,6.86,-13.21,17.15,2.2,1.65,-25.35,-0.27,1.21,0.91
42.66,13.43,5.25,4.38,-1.02,51.65,41.83,31.38,-6.2,32.08,9.18,6.88,-13.15,17.28,2.18,1.64,-25.57,-0.76,1.22,0.92
42.3,13.37,4.61,4.46,-1.09,52.22,41.03,30.77,-6.2,32.3,9.23,6.92,-13.1,17.25,2.16,1.62,-25.52,-0.89,1.23,0.92
42.08,11.96,3.71,4.59,-1.16,52.86,39.93,29.94,-6.21,32.56,9.23,6.92,-13.1,16.99,2.14,1.6,-25.47,-1.04,1.23,0.92
41.56,11.88,3.1,4.7,-1.3,56.72,36.75,27.56,-6.12,33.77,9.24,6.93,-12.93,17.22,2.13,1.59,-25.18,-1.24,1.25,0.94
41.55,11.5,2.77,4.71,-1.27,58.67,34.99,26.25,-6.04,34.51,9.24,6.93,-12.91,17.39,2.13,1.59,-25.09,-1.21,1.26,0.95
42.15,9.01,2.74,4.68,-1.44,56.5,34.14,25.6,-5.96,33.77,9.19,6.89,-12.88,17.03,2.13,1.6,-24.95,-1.19,1.27,0.95
42.84,7.38,2.56,4.66,-1.59,54.93,36.58,27.44,-5.82,33.05,9.15,6.87,-12.72,16.63,2.15,1.61,-24.43,-0.9,1.27,0.95
43.41,6.18,2.49,4.53,-1.62,52.06,38.7,29.02,-5.67,31.82,9.15,6.86,-12.58,16.09,2.15,1.61,-24.27,-0.98,1.27,0.95
44.02,4.78,2.35,4.51,-1.62,50.32,41.22,30.91,-5.6,30.55,9.17,6.88,-12.43,15.58,2.41,1.81,-23.5,-0.61,1.27,0.95
44.75,4.52,2.29,4.52,-1.64,48.51,44.39,33.3,-5.4,29.18,9.34,7,-12.28,14.62,2.57,1.93,-23.06,-0.43,1.27,0.95
45.23,4.07,2.29,4.64,-1.71,46.48,46.7,35.03,-5.31,27.63,9.82,7.36,-12.22,14.06,2.93,2.2,-22.82,-0.35,1.29,0.97
45.44,3.6,2.43,4.84,-1.8,45.26,49.04,36.78,-5.25,26.37,10.22,7.67,-12.25,13.53,3.09,2.32,-22.65,-0.21,1.29,0.97
45.55,3.28,2.87,4.86,-1.89,43.67,51.14,38.35,-5.17,24.91,10.58,7.93,-12.26,13.07,3.19,2.39,-22.47,-0.09,1.28,0.96
45.69,3.46,3.78,4.88,-1.95,42.23,53.3,39.97,-5.13,23.54,11.13,8.35,-12.29,12.67,3.32,2.49,-22.26,-0.07,1.27,0.95
45.88,4.22,5.06,4.93,-1.96,41.03,55.57,41.68,-5.1,22.45,11.92,8.94,-12.35,12.39,3.56,2.67,-22.01,0.56,1.28,0.96
45.98,5.56,6.85,5.26,-1.97,39.7,57.39,43.04,-5.08,21.4,12.66,9.49,-12.45,12.01,3.72,2.79,-21.83,1.23,1.29,0.97
45.97,5.96,7.56,5.34,-1.99,38.98,58.67,44.01,-5.1,20.89,13.18,9.89,-12.54,11.94,4,3,-21.62,1.77,1.29,0.97
45.78,5.44,8.35,5.36,-1.99,38.13,59.11,44.33,-5.11,20.19,13.36,10.02,-12.6,11.91,4.09,3.07,-21.46,2.2,1.29,0.97
45.76,5.83,9.19,5.36,-1.96,37.82,59.64,44.73,-5.11,19.98,13.49,10.11,-12.68,11.89,4.1,3.08,-21.43,2.34,1.29,0.97
45.38,5.45,9.99,5.6,-1.94,37.49,60.06,45.04,-5.06,19.93,13.99,10.49,-12.68,11.99,4.16,3.12,-21.39,2.66,1.29,0.97
45.07,7.25,10.15,5.55,-1.93,38.37,59.49,44.61,-5.03,21.05,14.01,10.51,-12.59,12.42,4.16,3.12,-21.49,2.54,1.29,0.97
44.45,8.84,9.75,5.42,-2.07,39.68,58.05,43.54,-5.02,22.36,13.97,10.48,-12.48,12.73,4.15,3.11,-21.63,2.16,1.3,0.98
43.46,9.23,8.04,4.66,-2.11,41.3,55.43,41.58,-5.08,23.67,13.59,10.19,-12.38,13.04,4.07,3.05,-21.73,1.7,1.32,0.99
42.36,10.49,6.98,3.92,-2.16,43.43,52.94,39.7,-5.2,25.24,13.04,9.78,-12.29,13.23,3.93,2.95,-21.91,0.78,1.35,1.02
41.25,10.05,5.25,3.67,-2.22,45.45,49.77,37.33,-5.39,26.57,12.49,9.37,-12.21,13.42,3.79,2.84,-22.04,-0.04,1.51,1.13
40.58,9.96,4.22,3.38,-2.19,47.35,47.07,35.3,-5.5,28.07,12.05,9.04,-12.14,13.63,3.71,2.78,-22.1,-0.51,1.55,1.17
40.25,10.33,3.96,3.33,-2.13,49.27,45.23,33.93,-5.58,29.05,11.76,8.82,-12.09,13.68,3.68,2.76,-22.26,-0.9,1.57,1.17
39.66,10.6,3.96,3.33,-2.07,50.57,43.59,32.69,-5.63,29.75,11.66,8.74,-12.02,13.73,3.66,2.75,-22.35,-1.18,1.58,1.18
39.36,10.59,3.88,3.43,-2.07,51.23,41.62,31.22,-5.69,30.23,11.52,8.64,-11.97,13.71,3.65,2.74,-22.36,-1.4,1.59,1.2
39.09,10.23,3.85,3.46,-2.04,52.07,39.55,29.66,-5.73,30.52,11.33,8.5,-11.95,13.49,3.64,2.73,-22.38,-1.75,1.6,1.2
38.72,9.94,3.85,3.5,-1.98,53.17,38.71,29.03,-5.74,31.12,11.26,8.45,-11.9,13.58,3.62,2.72,-22.43,-1.95,1.62,1.21
38.46,9.7,3.85,3.5,-1.96,54.37,36.83,27.62,-5.75,31.68,11.14,8.36,-11.86,13.7,3.62,2.71,-22.43,-1.95,1.62,1.21
38.62,8.95,3.88,3.5,-2,54.55,35.34,26.5,-5.73,31.59,10.99,8.24,-11.85,13.63,3.6,2.7,-22.33,-1.89,1.66,1.24
39.91,8.4,3.88,3.59,-2.17,51.71,37.95,28.46,-5.65,29.65,10.91,8.18,-11.73,13.12,3.59,2.69,-21.53,-1.41,1.66,1.24
40.78,8.41,3.87,3.64,-2.12,51.08,39.4,29.55,-5.62,29.18,10.91,8.18,-11.61,13.3,3.59,2.69,-21.19,-1,1.66,1.24
41.67,7.73,3.68,4.4,-2.07,50.36,42.28,31.71,-5.56,28.8,10.96,8.22,-11.56,13.4,3.68,2.76,-20.81,-0.53,1.64,1.23
42.02,6.46,3.47,5.12,-2.06,48.39,44.14,33.11,-5.5,26.96,11.25,8.44,-11.53,12.96,3.81,2.86,-20.15,0.03,1.64,1.23
42.66,6.01,3.44,5.18,-2.02,47.12,46.11,34.58,-5.39,25.83,11.8,8.85,-11.48,12.88,4.31,3.24,-20.03,0.13,1.64,1.23
42.91,6.03,3.4,5.18,-1.92,46.61,47.13,35.34,-5.31,25.27,11.83,8.87,-11.5,12.83,4.53,3.4,-20.19,0,1.67,1.26
43.62,6.97,3.39,5.14,-1.62,46.82,47,35.25,-5.32,24.59,11.65,8.74,-11.79,11.42,4.5,3.37,-21.73,-1.92,1.67,1.26
43.58,7.87,3.34,5.1,-1.25,46.99,46.76,35.07,-5.51,24.71,11.14,8.36,-12.26,11.05,4.41,3.31,-23.25,-2.93,1.66,1.25
43.68,7.69,2.98,4.93,-1.08,47.08,45.05,33.78,-5.55,24.65,9.81,7.36,-12.33,10.97,3.7,2.77,-23.58,-3.33,1.59,1.19
44.32,7.51,2.77,4.74,-1,48.31,43.49,32.62,-5.63,25.57,7.81,5.86,-12.48,10.62,3.5,2.62,-24.17,-4.35,1.54,1.15
45.21,7.65,2.7,4.73,-0.97,49.93,42.46,31.85,-5.73,27.26,6.21,4.66,-12.57,10.04,3.24,2.43,-24.87,-5.74,1.51,1.13
45.73,7.83,2.56,4.71,-0.83,50.94,40.69,30.51,-5.94,27.72,4.33,3.25,-13.24,8.07,2.87,2.15,-28.05,-8.47,1.38,1.03
45.95,7.59,2.49,4.69,-0.74,51,40,30,-6.04,26.87,2.76,2.07,-13.71,6.87,2.51,1.88,-29.17,-9.31,1.3,0.97
46.05,7.2,2.35,4.6,-0.6,50.93,38.67,29,-5.98,25.64,1.72,1.29,-14.04,5.48,1.63,1.22,-30.09,-10.09,1.15,0.86
45.94,6.81,2.29,4.45,-0.6,50.77,38.21,28.66,-5.89,25.12,1.65,1.24,-13.94,5.24,1.41,1.06,-30.08,-10.06,1.04,0.78
45.64,6.39,2.22,4.31,-0.64,50.38,37.85,28.39,-5.69,24.66,1.66,1.25,-13.63,5.65,1.3,0.98,-29.69,-9.48,1.01,0.76
45.64,6.18,2.08,4.14,-0.68,50.36,37.7,28.27,-5.63,24.47,1.7,1.27,-13.46,5.98,1.29,0.97,-29.39,-9.11,1.01,0.76
45.51,5.94,2.04,3.95,-0.69,49.83,37.66,28.24,-5.57,24.12,2.18,1.64,-13.29,6.35,1.29,0.97,-28.74,-8.38,1.01,0.76
45.16,5.68,1.95,3.94,-0.79,49.42,37.8,28.35,-5.49,23.52,2.61,1.96,-13.1,6.62,1.29,0.97,-28.2,-7.79,1.03,0.77
45.23,5.8,1.95,3.86,-0.81,49.19,38.79,29.09,-5.43,23.15,3.23,2.42,-13,6.9,1.33,1,-27.84,-7.34,1.03,0.77
